廣盛科技 金寶電子工業
雄威車業 台鈴工業
英發企業 育華創業投資
東慧國際諮詢顧問 東元電機
臺南紡織 萬通票券金融
臺南紡織 茂將投資有限公司
臺南紡織 南紡開發
臺南紡織 統一國際開發
臺南紡織 光偉投資
臺南紡織 台灣神隆
臺南紡織 南帝化學工業
臺南紡織 安源資訊
豪倫電子 友嘉實業
豪倫電子 台灣麗偉電腦機械
家辰物業管理顧問 云辰電子開發
富泰建設 中隆科技
和通國際 宏和管理顧問
和通國際 臺隆工業
友嘉實業 友嘉半導體
友嘉實業 松穎機械工業
友嘉實業 友佳精工
友嘉實業 佳鎂科技
友嘉實業 勝傑工業
友嘉實業 衆程科技
友嘉實業 佑泰興實業
友嘉實業 友迦工業
友嘉實業 岩田友嘉精機
長明投資 全茂投資
輪泰 東炬國際
台灣客服科技 台信電訊
宏盛建設 助群營造
宏盛建設 勝祥實業
宏盛建設 鴻菖實業
宏盛建設 全億投資
豐群水產 信勝投資
豐群水產 豐群投資控股
豐群水產 光洲投資
豐群水產 慶洋投資
源創管理顧問 正雅投資有限公司
源創管理顧問 品宣投資
源創管理顧問 方暵投資有限公司
樂川 中國電視事業
高鳳機電顧問 華達創業投資
源榮創業投資 台灣新思科技
源榮創業投資 正雅投資有限公司
源榮創業投資 欣穎生醫創新
揚銘投資顧問 太平洋鮮活
潤泰興 潤泰資源整合
潤泰興 潤泰全球
潤泰興 潤華染織廠
潤泰興 潤新健康
潤泰興 潤泰創新國際
潤泰興 長春投資
建銓投資有限公司 聯建液化石油氣
玉美生物科技研究 興家
優像數位媒體科技 城邦文化事業
東森休閒育樂 勤英國際
東森休閒育樂 東森巨蛋經營管理
昌富實業 欣桃天然氣
晨富投資有限公司 松圃投資有限公司
葛昌投資 家閤實業
大聯大電子 大聯大投資控股
國喬投資開發 新泉營造
國喬投資開發 燁聯鋼鐵
國喬投資開發 裕鈜實業
國喬投資開發 佳源投資開發
國喬投資開發 裕勝投資開發
博達建設 保德利投資
羽柏企業 永三企業
久暢 久津實業
立豐炭酸 立福炭酸
宏昇投資 元益投資
安達康科技 東元電機
太瀚科技 矽統科技
九太數位 九太國際旅行社
大統遊樂文化 大統百貨企業
遠東綜合開發 欣亞投資
一階整合行銷 亞橘投資
安台國際投資 東元電機
安台國際投資 安元自動化
安台國際投資 東安投資
朝欽實業 旭陽科技
朝欽實業 朝日租車
朝欽實業 新復福工業
朝欽實業 向新實業
永欣健康生活事業 永耕健康管理
永欣健康生活事業 九鼎企業管理顧問有限公司
新光鋼鐵 新光鋼阿爾格工程
久陽精密 金智富資產管理有限公司
臺美生技 臺龍生化科技
大峰建設工程 財成企業
大峰建設工程 臺灣富士模具
大峰建設工程 凱亘
璨圓光電 拓實光電
台瀚科技 華盛國際投資
台瀚科技 赫思締亞信息科技
元尊投資 實學社出版
元尊投資 遠流出版事業
樂華投資 樂士
潤弘精密工程事業 潤泰資源整合
潤弘精密工程事業 潤泰全球
潤弘精密工程事業 潤陽營造
潤弘精密工程事業 潤泰創新國際
南寳建設開發 瑞商實業
聯華食品工業 成吉投資
玉山活氧科技 高銀化學工業
冠新投資 福輪汽車
禾瑞亞科技 隆格投資
禾瑞亞科技 禾麟數碼科技
富有土地開發 允久營造工程
富有土地開發 富有交通開發
大園汽電共生 台灣汽電共生
元大國際人身保險代理人 元大商業銀行
福元投資 台灣福興工業
華擎科技 華瑋投資
華廣生技 華榮電線電纜
昕洋 太平洋預拌混凝土
昕洋 益來特開發
佳格食品 佳乳食品
佳格食品 佳陵
佳格食品 長徽
旺中寬頻媒體 旺旺寬頻媒體
台灣麗偉電腦機械 松穎機械工業
台灣麗偉電腦機械 勝傑工業
富通開發 新泉營造
[u'\u7f8e\u5546\u91d1\u58eb\u9813\u79d1\u6280\u80a1\u4efd\u6709\u9650\u516c\u53f8', u'KINGSTON TECHNOLOGY CORPORATION'] 鑫創科技
金旺泰 南和興產
統智科技 台灣恩益禧
中鋼鋁業 尚揚創業投資
漢鼎 宏軒創業投資
漢鼎 浩軒創業投資
大成工程 誠實投資控股
大成工程 南帝化學工業
首能科技 能元科技
首能科技 中國合成橡膠
家娟實業 家閤實業
威遠國際電子 德辰投資
賽環科技 中連汽車貨運
天外天網路科技 天外天有線電視
巨人廣告事業 擎達投資
崇神開發實業 齊宣實業
崇神開發實業 漢威巨蛋開發
唐潤國際開發 美邦聯合國際有限公司
台灣氯乙烯工業 臺聯國際投資
台灣氯乙烯工業 華夏海灣塑膠
捷訊科技 友泰投資
捷訊科技 友茂投資
曜嘉科技 技嘉科技
嘉里通運 新竹物流
網路育成 數位財務長
聯訊伍創業投資 聯訊創業投資
大晟機電 鈺鎧科技
祐珍家投資 欣湖天然氣
祐珍家投資 榮僑投資
北基國際 北基國際開發實業
北基國際 北基國際開發
鋐勝企業 裕鈜實業
那魯灣開發 那魯灣
辰曜 合同興
辰曜 合順興
易通展科技 金智富資產管理有限公司
弘信投資 建弘國際投資
弘信投資 弘裕投資
金南實業 聯合育樂
金南實業 文安國際實業
金南實業 聯合線上
金南實業 佳杉實業
遠鼎租賃 遠東百貨
芙康健康產業 佳赫投資
昶盛投資 東賢投資有限公司
廣明企業 品華開發
廣明企業 瑞穗春天國際觀光酒店
南和興產 台全金屬
南和興產 萬年通
南和興產 萬利和
南和興產 中化合成生技
南和興產 願興有限公司
南和興產 京實
南和興產 萬利盛
南和興產 興而富
南和興產 萬億通
南和興產 萬利富
南和興產 京滿
南和興產 金盛億
南和興產 龍甫建築物管理維護
南和興產 利潤發
福加產業 福記產業
宇匯知識科技 邦之科技實業
太平洋光電 太設投資
技嘉科技 盈嘉科技
技嘉科技 仕達投資有限公司
技嘉科技 仕嘉投資
川芳管理顧問 茂吉開發
凱歐投資 山益投資顧問
萊爾富國際 樂金食品
台合實業投資 台灣石化合成
佳盈開發 凱月
合瑞興業 瑞進興業
合瑞興業 會合實業
合瑞興業 朋萊
彰化商業銀行 聯安服務
彰化商業銀行 彰銀人身保險代理人
彰化商業銀行 七億建築經理
台化地毯 臺灣化學纖維
昇陽建設企業 新東陽營造
昇陽建設企業 亞銳光電科技
長坤報關企業 南聯國際貿易
儒盈實業 東北角育樂開發
柏麗影業 柏合麗創業投資管理顧問
新桃電力 台灣桃電投資
新桃電力 豐業投資有限公司
富宇環球 統一國際開發
富宇環球 凱瑞特國際
耀豐建設開發 信誼投資事業
慶豐建設 慶豐環宇
偉達投資 大陸工程
城邦印書館 城邦文化事業
長春投資 中裕新藥
長春投資 潤華染織廠
長春投資 盈家投資
億銆投資 樂富數位媒體
億銆投資 故事島
億銆投資 寶利拾
億銆投資 推守文化創意
億銆投資 藝墨文化創意管理
億銆投資 絕色影城
億銆投資 風賦國際娛樂
福昌企業管理顧問 環友電子
福昌企業管理顧問 允讚投資
玉山創意行銷 捷順國際開發
達欣工程 凱撒大飯店
達欣工程 達欣開發
達欣工程 達欣虎職籃事業
達欣工程 家居坊流通
達欣工程 環訊創業投資
旭峰投資 淳安電子
環瑞醫投資控股 瑞亞生醫
台灣穗高科技 穗高材料科技
昕隆生活事業 山發國際
昕隆生活事業 仁云
佰歐加健康事業 得榮生物科技
保利都投資 致和證券
保利都投資 官田鋼鐵
保利都投資 新市紡織
奈特光電 威剛科技
華紹投資 福壽實業
精點企管顧問有限公司 京華超級市場
銀豐實業 群益金鼎證券
國鼎生物科技 信宇投資
峯榮興業有限公司 柏合麗投資
峯榮興業有限公司 台灣青啤
峯榮興業有限公司 悠爾斯媒體整合行銷
峯榮興業有限公司 三洋紡織纖維
昱忠企業 環友電子
利揚資產管理 匯僑
新光三越開發 良木企業
新光三越開發 新光三越百貨
真光 倍適得電器
招商物產管理有限公司 疆蒙有限公司
招商物產管理有限公司 怡華實業
台灣美津濃 台北貿易
華致資訊開發 大心數位
城邦華榕媒體 城邦文化事業
三五橡膠廠 貴禧投資
三五橡膠廠 寶甲企業
三五橡膠廠 聚富達投資
裕弘建設開發 倍利開發
欣光華 豐園建設
欣光華 臺灣中華日報社
欣光華 昱華開發
三德觀光大飯店 全譜科技
三德觀光大飯店 偉佳投資
旗豐旅行社 川聯投資
長青科技 創益科技顧問
高華工業 普利特有限公司
高華工業 派頓科技有限公司
文洋 佳儀投資
冠仲貿易 冠翔建材
錦隆投資 興銘工業
錦隆投資 群益金鼎證券
華成投資 華孚科技
華成投資 聯訊管理顧問
華凌光電 橙的電子
華凌光電 曜凌光電
祿隆田企業 德隆倉儲裝卸
華邦電子 華新科技
華邦電子 華東科技
友訊科技 友泰投資
友訊科技 友茂投資
富崴國際投資 正崴精密工業
富崴國際投資 志得投資
鐿鈦科技 台灣微創醫療器材
鐿鈦科技 中國信託創業投資
祥圃實業 聖思
普雷氏投資 思采科技
普雷氏投資 雷科
龍慶鋼鐵企業 小港倉儲
龍慶鋼鐵企業 南台投資
亞泰半導體設備 亞泰金屬工業
新盛通運 勇誼
寶慶開發 倍利開發
聯興氣體工業 聯捷運輸
辛耘企業 自然百點
辛耘企業 晶博科技
辛耘企業 普晶材料
華蔚有限公司 美吾華
華蔚有限公司 露特娜
益世華投資 科懋生物科技
達利管理顧問 達利貳投資有限公司
日月光半導體製造 宏璟建設
日月光半導體製造 日月鴻科技
環順紡織 合家歡興業
璞賞國際建築 璞全廣告
凱達實業 泰建投資
凱達實業 泰群投資
凱達實業 寶座投資
璞石建設 璞全廣告
光大穀物 福壽實業
群益金鼎證券 群金
群益金鼎證券 泰群投資
群益金鼎證券 群益保險經紀人
實創科技 太聯投資
亞太雙子星開發 中華工程
承隆投資 坤慶國際開發
承隆投資 南帝化學工業
承隆投資 宏遠興業
興文投資 景冠投資
興文投資 維宏投資
矽品精密工業 群登科技
國泰期貨 國泰綜合證券
禾蒼科技 佳能企業
宇海實業 宇海投資
六輕汽車貨運 台塑石化
合同興 大信船務代理
合同興 林惟興投資
合同興 大統船務代理
合同興 百盈投資
合同興 日鈴汽車
德育國際有限公司 新新聞文化事業
尚立租賃 紳立通運
台灣長瀨 長華塑膠
波士頓生物科技創業投資 兆豐國際商業銀行
波士頓生物科技創業投資 中國信託創業投資
波士頓生物科技創業投資 臺灣工業銀行
櫻梅建設 元太外匯經紀
衍源實業 南光纖維工業
衍源實業 萬源紡織
春穗投資實業 別音設計有限公司
春穗投資實業 寒舍
閎暉實業 光寶科技
永冠機電 永大機電工業
伸鴻 捷盟行銷
三圓建設 新星實業
兆豐創業投資 兆豐金融控股
齊宣實業 吉贊實業
那米亞發酵 祥德科技
富鋼工程 品興營造
優茂國際 溫士頓醫藥
偉城投資 昇詳金屬工業
龍達投資 欣陸投資控股
龍達投資 長榮鋼鐵
龍達投資 欣榮企業
家閤實業 新光摩天樓觀光事業
台捷投資有限公司 中華台亞
威世貿易有限公司 官田鋼鐵
華之藝 豐華管理顧問
展峻誼 台灣光罩
興華電子工業 巨鑫投資
國際信資投資 富蘭克林華美證券投資信託
誼成生物科技 新實運輸
誼成生物科技 誼健有限公司
蓁輝 承耀
久威 立虹光電
京鼎開發實業 漢來國際飯店
雅綠霈貿易有限公司 恒商企業
新光三越百貨 新緯實業
新光三越百貨 東興投資
新光三越百貨 昕陽投資
新光三越百貨 盈盈投資
新光三越百貨 法雅客
新光三越百貨 家邦投資
新光三越百貨 昕達投資
新光三越百貨 新光影城
新光三越百貨 紘恩
立磊汽車事業 麗訊直效行銷
立磊汽車事業 美琪生技
立磊汽車事業 麗嬰房
睿水投資 睿大創業投資
智高實業 麗嬰房
中華台亞 台普工業
宏通數碼科技 成餘
威盈國際實業 食寶有限公司
威盈國際實業 大統百貨企業
新瓦投資 新瓦
祝園實業 愛山林建設開發
金車生物科技 金車
久和醫療儀器 承業生醫投資控股
瑞新投資 瑞昱半導體
太盟光電科技 樂榮工業
璞初停車 德聖建設
友信行 立友醫療器材
南亞電路板 培仁
惠特科技 長奕投資
觀天下有線電視事業 台灣第一多媒體
觀天下有線電視事業 台固媒體
位速科技 位璽生物科技
力禾科技 力垣企業
全能科技 助農電有限公司
全能科技 台農電有限公司
亞矽科技 長兆投資
夏寶 綠電再生
全國物業管理 英条棆
當代化學 新能化工
馥霖 樺福建設開發
長榮國際儲運 長榮國際
長榮國際儲運 長榮海運
宜蘭食品工業 包旺科技包材
宜蘭食品工業 麗旺企業
宜蘭食品工業 順天生物科技
丹澤企業 福太投資開發
丹澤企業 友利聯合
宏遠興業 至盛投資有限公司
宏遠興業 傑俐實業
尚揚創業投資 秀波電子
尚揚創業投資 台北富邦商業銀行
尚揚創業投資 豐興鋼鐵
尚揚創業投資 智揚管理顧問
尚揚創業投資 中聯資源
堃寶實業 官田鋼鐵
興瑞通信 德原投資
興瑞通信 碩英
國啟敏投資 堤維西交通工業
震輝實業 助群營造
協昌國際鋼鐵 高興昌鋼鐵
所羅門 勝興投資
所羅門 摩力投資
台基國際物流 長春資產管理開發
台基國際物流 新速運輸倉儲
中加顧問 傳山證券投資顧問
中加顧問 中加投資發展
王工南營造有限公司 安家國際企業
華東科技 信昌電子陶瓷
慧宇投資 沅灃創業投資
偉聯運輸 鴻運通運
偉聯運輸 貿盛運輸
偉聯運輸 長順通運
偉聯運輸 中國航運
新揚投資 開元通訊
新揚投資 龍佃海洋生物科技
新揚投資 翔韋投資
台灣通信工業 大同
榮展投資 禾伸堂企業
竣通投資 鑫邦國際科技
裕鈜實業 佳源投資開發
裕鈜實業 雲義科技
玉瑪營造 玉瑪工程
建興國際開發 新揚科技
太平洋流通投資 遠百新世紀開發
